time,right_s0,right_s1,right_w0,right_w1,right_w2,right_e0,right_e1
0.236155,1.09958377738,-0.952249698925,-0.391318106451,-0.732398462436,-2.78646317306,-0.684021663191,1.60662770641
0.5681905,1.13908458545,-0.98123185628,-0.347043100062,-0.646174630802,-2.78140891922,-0.684628542358,1.61865197078
1.0382896,1.15259889856,-0.977193373688,-0.315533271113,-0.646598378704,-2.78814613453,-0.683969285031,1.62339641885
1.5011348,1.19722443251,-0.974988207385,-0.257343369665,-0.613197312375,-2.83651854282,-0.70647096523,1.63349391733
2.0013667,1.17665748506,-0.992802221803,-0.313363464663,-0.604054563225,-2.79041043578,-0.678426945286,1.64238293997
2.5270861,1.14592924036,-1.00585925894,-0.321357317257,-0.612153259382,-2.70641078622,-0.63218903374,1.66091527013
3.0030899,1.13561945427,-1.00212027586,-0.312924110646,-0.632252775597,-2.68028819527,-0.617288471703,1.68166673541
3.5033248,1.14765166471,-0.981103819057,-0.28351865725,-0.670280136024,-2.71776697559,-0.633563823833,1.703776458
4.033545,1.15053805071,-0.944794800109,-0.284745800137,-0.745602481602,-2.778313792,-0.657464231561,1.72377189551
4.534559,1.15137708511,-0.932456089665,-0.260652794322,-0.764341960353,-2.78382213243,-0.657132415209,1.74167142721
5.1362201,1.13433814076,-0.947244767234,-0.283968428535,-0.754799752534,-2.73394240388,-0.637261338649,1.7607047672
5.5332572,1.14826644912,-0.948204319817,-0.286043080726,-0.75069022629,-2.76476389214,-0.653995621276,1.78242849185
6.0432259,1.12425056261,-0.970608675156,-0.351871346259,-0.74733120887,-2.71708438237,-0.637352939197,1.80517448749
6.5344358,1.12041751022,-0.986512403275,-0.376178779803,-0.732871218138,-2.69463589841,-0.630827116037,1.82646949762
7.0003708,1.12666369434,-0.990006953088,-0.373318806961,-0.723432169743,-2.69214717773,-0.629453077544,1.84172640048
7.5683565,1.12666369434,-0.990006953088,-0.373318806961,-0.723432169743,-2.69214717773,-0.629453077544,1.84172640048
8.6696119,1.19736060304,-0.978980216576,-0.221333147802,-0.64542370342,-2.72513979269,-0.641157740601,1.85462137673
8.7675516,1.21726104836,-0.952103200022,-0.180284044302,-0.647503170698,-2.7561323275,-0.655428353527,1.84628332532
9.1006014,1.18517903403,-0.960266524919,-0.232350163001,-0.649874373742,-2.7136022369,-0.626857268986,1.85447710768
9.5057105,1.14536418117,-0.930871972901,-0.266045395389,-0.755457726212,-2.69411871151,-0.606097522277,1.88172334189
10.0340208,1.13913266324,-0.940058764741,-0.291511585705,-0.726154533169,-2.67348751857,-0.597957660689,1.89188859556
10.5001345,1.13734937764,-0.937276214732,-0.29513580538,-0.719496224482,-2.66185949194,-0.590036616266,1.90629614424
11.0368291,1.13931165568,-0.924259248255,-0.283293336425,-0.726821935456,-2.65730665972,-0.58243403807,1.91917970207
11.532811,1.16612974294,-0.903461629584,-0.232840404864,-0.720678583035,-2.67890668809,-0.586324625057,1.92633752371
12.034639,1.1964741714,-0.878860222024,-0.21193324722,-0.706411771098,-2.72030231725,-0.597649889948,1.9193812006
12.5007507,1.1982703519,-0.848094540915,-0.214383573555,-0.724706945092,-2.7250197032,-0.583943506504,1.90539875718
13.0352191,1.23542594836,-0.805664033351,-0.161688404001,-0.724517088432,-2.7675899177,-0.589481816221,1.87947877703
13.5003617,1.20830628147,-0.789238295416,-0.240021231945,-0.736794515908,-2.74636864185,-0.558880033769,1.84614983735
14.0336371,1.20820926615,-0.766803295824,-0.248579999751,-0.735676176346,-2.73715828326,-0.536812384913,1.81040817291
14.5005358,1.20652142843,-0.735045692995,-0.272276934816,-0.768479666885,-2.75107397483,-0.526979782391,1.77933509246
15.0352499,1.22596782207,-0.723224095154,-0.256183166231,-0.746243545109,-2.7629844043,-0.522376726215,1.75321644334
15.5358101,1.25531712715,-0.706661317627,-0.229231946882,-0.733358161605,-2.80158497124,-0.533941268695,1.73305287547
16.0011489,1.24158142592,-0.706233461318,-0.272452183487,-0.733129766084,-2.78420052673,-0.520256047411,1.71397722302
16.5002562,1.27097792046,-0.683976449392,-0.287835912545,-0.742237473592,-2.86561196587,-0.560745040892,1.69462147422
17.035404,1.31082545266,-0.678425441944,-0.401726147172,-0.704036081902,-2.98863552086,-0.639662783439,1.66627846998
17.5000435,1.34227929733,-0.682400718372,-0.552366776662,-0.654228591648,-3.05900001526,-0.703489990101,1.63043681821
18.0338792,1.53060762835,-0.495209389116,-0.437243429496,-0.725337755814,-3.05900001526,-0.980970830032,1.62378026206
18.5339302,1.60780299765,-0.354154220065,-0.394592212216,-0.791220445781,-3.05900001526,-1.14203114844,1.6224041494
19.0333405,1.55081275743,-0.435422089204,-0.763858479313,-0.81340953192,-2.93504586013,-1.16697278759,1.55113843217
