time,right_s0,right_s1,right_w0,right_w1,right_w2,right_e0,right_e1
0.236155,0.0143733920204,-0.868507119701,-0.170051792041,-0.514006874158,2.43610764063,0.858727014684,1.56936830856
0.5681905,0.0875064237673,-0.940872396985,0.0372081456562,-0.528063836917,2.37677072103,0.807510983578,1.6085515045
1.0382896,0.118548612967,-0.928811691527,0.0646576009731,-0.53883219489,2.36835161237,0.800627010683,1.59704689597
1.5011348,0.152652016093,-0.953829114188,0.137636912178,-0.544653179817,2.32553773795,0.765883790611,1.6051967961
2.0013667,0.118279094773,-0.957736463373,0.113064674953,-0.509790657182,2.3606012608,0.792587305521,1.62078027273
2.5270861,0.0907666137938,-0.902140091286,0.0919000428771,-0.528430540271,2.43443390292,0.836924366324,1.62407818457
3.0030899,0.0700500694108,-0.890851889834,0.0837966883655,-0.539027677788,2.46581913296,0.858634838701,1.64467025254
3.5033248,0.0768170128881,-0.887552889577,0.0743968986091,-0.568249067541,2.45179899538,0.848914057277,1.6638669129
4.033545,0.0473797614451,-0.845173735218,-0.0511642565619,-0.644648255353,2.4484215921,0.847719575689,1.72207875255
4.534559,0.0546380367648,-0.844054303631,-0.0274606590109,-0.658303117159,2.43942311645,0.837783623178,1.72915773949
5.1362201,0.050770314494,-0.828640351345,-0.0116935968496,-0.621486072875,2.46547016301,0.846782030893,1.70597451007
5.5332572,0.0667159998875,-0.846227888914,0.0150254883607,-0.617325718133,2.43028156716,0.821998992293,1.71822462363
6.0432259,0.0159899369573,-0.863581543458,-0.00888759388881,-0.594271977381,2.46648915312,0.851359645125,1.76809202527
6.5344358,-0.0172872290005,-0.884166713551,-0.00174408217763,-0.610913561515,2.48354391142,0.867559226666,1.83861675959
7.0003708,-0.0146928845952,-0.898000715859,0.0254068017603,-0.598320875009,2.48168645465,0.865752377259,1.8471770453
7.5683565,-0.0188305857659,-0.903937418723,0.0288372011536,-0.642907396068,2.47927514381,0.866837193288,1.88958577352
8.6696119,0.132792168798,-0.868610057119,0.226348787378,-0.641208727529,2.41047066856,0.783987728069,1.79061720161
8.7675516,0.144602849403,-0.875168152842,0.245480015965,-0.643854497646,2.39090805632,0.768838261093,1.78649173683
9.1006014,0.12304532737,-0.875301782627,0.234832319929,-0.59528230601,2.40982859846,0.782773894895,1.77654445306
9.5057105,0.0195049635643,-0.829624875825,0.0575221782121,-0.681920079153,2.49235088991,0.839485239763,1.88343775459
10.0340208,0.0266124238593,-0.838705700727,0.0944360685646,-0.63513350887,2.48749450202,0.833189441904,1.87173937796
10.5001345,0.0403566150363,-0.820232666722,0.109311444113,-0.631720369372,2.48333303471,0.820177855954,1.86920411363
11.0368291,0.0413892900278,-0.795404024675,0.102413850837,-0.649267235104,2.48924068663,0.815426326366,1.88245450914
11.532811,0.0506655079489,-0.801251067135,0.130395854176,-0.686374406583,2.48047935549,0.80645574209,1.92282253508
12.034639,0.0742318529046,-0.806388026536,0.139935002897,-0.686439896841,2.44359105913,0.780814624659,1.93190520608
12.5007507,0.0813680454436,-0.746537072747,0.075550846222,-0.690592479842,2.44369834383,0.768138679839,1.90667089128
13.0352191,0.138550904502,-0.723998308754,0.0915063163448,-0.71640759834,2.40664335789,0.742000161214,1.88578559511
13.5003617,0.134609523401,-0.660764473146,-0.0134546113941,-0.618430162083,2.41697312661,0.736027029668,1.78397908035
14.0336371,0.141985336768,-0.637641710285,-0.0469191448424,-0.603315252046,2.42998545073,0.754051147717,1.76433071507
14.5005358,0.133773251316,-0.616525968971,-0.127991601658,-0.572163648888,2.43478817933,0.769075298869,1.73387124817
15.0352499,0.149763950486,-0.596709964801,-0.14089487959,-0.567707231201,2.43036949498,0.764050641279,1.71337682786
15.5358101,0.175238319023,-0.59131665146,-0.144216580439,-0.584230809537,2.40435233467,0.744800359383,1.70864786823
16.0011489,0.166911819531,-0.575870643196,-0.188702985626,-0.555072166786,2.41768308241,0.758906467064,1.69048542318
16.5002562,0.181665680665,-0.595341535911,-0.242902474536,-0.549218925938,2.36332923559,0.727692592646,1.68610735781
17.035404,0.220736050754,-0.693752262499,-0.293291288744,-0.455473183845,2.24660929839,0.657536303213,1.67353927144
17.5000435,0.269309794016,-0.741193180681,-0.379476799298,-0.330975516745,2.15034540633,0.599624313718,1.60705066037
18.0338792,0.409855736451,-0.756672735181,-0.322575523,-0.450680161739,2.0009556992,0.434900160943,1.62343961583
18.5339302,0.462351724696,-0.742079743345,-0.346989557626,-0.499412690165,1.89951607478,0.368286841438,1.6251603337
19.0333405,0.188707770912,-0.917404382582,-0.71920445768,-0.130350887129,2.08596834938,0.67551544605,1.66024925965
