time,right_s0,right_s1,right_w0,right_w1,right_w2,right_e0,right_e1
0.0,0.0635148713612,-0.915755108687,-0.088039683331,-0.524660463693,2.39081359779,0.836947518122,1.59018097002
0.5,0.0926649227326,-0.938384814945,-0.00833444375949,-0.520655610718,2.36817202,0.814399844332,1.59549962325
1.0,0.137760281649,-0.966551252248,0.106669964005,-0.524550525043,2.33830693579,0.784510743616,1.60710209794
1.5,0.174074053711,-0.97504562242,0.161200885964,-0.545257810906,2.30880609686,0.762111078169,1.62059696196
2.0,0.201411780001,-0.98894572314,0.210391034893,-0.539815472843,2.28201634999,0.74191407679,1.63291220991
2.5,0.175307335727,-0.974734976351,0.197087941136,-0.51706048347,2.33212337196,0.775124509808,1.64148343941
3.0,0.145842504267,-0.946466359043,0.182013948325,-0.525728350097,2.39613843411,0.815100793375,1.65710868089
3.5,0.135088583321,-0.925567009544,0.155125784096,-0.554077134203,2.41288563254,0.82468235412,1.68071358413
4.0,0.129764453407,-0.903955802671,0.0866480703,-0.596048831577,2.39784032336,0.814718542664,1.70782037139
4.5,0.121041006689,-0.882348336051,0.0202401983261,-0.633290717941,2.38629394269,0.806196660409,1.73218226043
5.0,0.107848131387,-0.87262886104,0.0183397489239,-0.643421127796,2.40353672033,0.813141117843,1.75158226681
5.5,0.0971870074261,-0.880167941732,0.0306345761131,-0.633570826327,2.40788751592,0.814078652438,1.77197860352
6.0,0.085167862233,-0.896275734308,0.031862210384,-0.614061109278,2.40074518655,0.810642668159,1.79465983558
6.5,0.058052479973,-0.907827679385,0.0285105703891,-0.577767488061,2.42245184785,0.825895191911,1.81319467181
7.0,0.0548928298894,-0.92060681347,0.0536481855246,-0.564229009089,2.42423885255,0.825979834782,1.83081365397
7.5,0.0680502656217,-0.918313642844,0.0722900460395,-0.581582890089,2.41558741227,0.816685873093,1.84323499708
8.0,0.118183114888,-0.922904039882,0.166869087693,-0.616012764203,2.38945344964,0.789255847039,1.84681219265
8.5,0.181842833677,-0.936967909425,0.295890552357,-0.641059873269,2.35257435019,0.753357511428,1.84407611641
9.0,0.18834417403,-0.926160275965,0.295758779504,-0.642164954852,2.34913200433,0.747618500105,1.84376871907
9.5,0.149073706072,-0.891897313403,0.213335928114,-0.640914079718,2.39320823958,0.771796056061,1.85202846515
10.0,0.114244890827,-0.859865715454,0.136743029168,-0.649328652221,2.42990681109,0.791069280107,1.86771541248
10.5,0.111781362353,-0.863720840176,0.159495859222,-0.629298712856,2.43101527191,0.789263746033,1.87992439855
11.0,0.114385822079,-0.853028268176,0.168603349016,-0.634163371075,2.4346498547,0.786731917886,1.89322258386
11.5,0.133705616239,-0.837140983592,0.186745369741,-0.657956307225,2.42895716469,0.776525002736,1.90411870465
12.0,0.177146748907,-0.828105061404,0.220919423082,-0.68055458181,2.39376234141,0.749294092053,1.90718345993
12.5,0.214691120773,-0.809562026232,0.219919557437,-0.685157201265,2.35881907,0.725842408342,1.89673297868
13.0,0.252843778053,-0.773718533123,0.20116991989,-0.6998415773,2.33668815139,0.709704217941,1.87409845767
13.5,0.287730455083,-0.739594482387,0.168832887588,-0.689631228495,2.31499302756,0.696665137274,1.83850642818
14.0,0.296747807794,-0.702951662465,0.106027460934,-0.645356776559,2.31913445052,0.703608569158,1.79416161198
14.5,0.313241043191,-0.664258790162,0.04966731273,-0.627946339319,2.32116289378,0.709347095871,1.75332729704
15.0,0.334743744865,-0.638059406834,0.00858991102434,-0.616654056157,2.31296367661,0.70837863579,1.71989877253
15.5,0.374368566916,-0.634825349928,0.0283124767293,-0.616158986776,2.28710600879,0.693842419018,1.69648400077
16.0,0.394866215514,-0.633529013548,0.0244940635668,-0.60404412796,2.27100947803,0.686769727991,1.67703917557
16.5,0.404148463696,-0.64039073148,-0.0104428562289,-0.577075093114,2.24544672322,0.674637234388,1.66053236005
17.0,0.45196990047,-0.693069406765,-0.0393407920888,-0.523395965709,2.12897766286,0.602896743031,1.64811420031
17.5,0.51790536619,-0.779635442316,-0.0657623085913,-0.406828555252,1.96548278859,0.499660930017,1.62951320105
18.0,0.605836672695,-0.845835620968,-0.0655421056832,-0.370056787191,1.81259462477,0.381893424959,1.63340626021
18.5,0.690780568125,-0.882485455097,-0.0563911502612,-0.431392136065,1.68140038131,0.274267042182,1.66630834169
