time,right_s0,right_s1,right_w0,right_w1,right_w2,right_e0,right_e1
0.0,0.34141398967,-0.25759066532,-1.30231636652,-0.960079973713,-2.1160676424,-0.504107883191,0.764829098283
0.5,0.370020630647,-0.280758307104,-1.29378828292,-0.924783897169,-2.10363067602,-0.510558631224,0.785383793881
1.0,0.404157779294,-0.317292636944,-1.2756531126,-0.917198599883,-2.11731890834,-0.524034488287,0.821492585595
1.5,0.431454989331,-0.35011443852,-1.19278187228,-0.981820206801,-2.23104529748,-0.531895974129,0.886180859168
2.0,0.486242263445,-0.407584715713,-1.12080524394,-1.02174477967,-2.34327267753,-0.555840293603,0.966577655179
2.5,0.553343092666,-0.478421525053,-1.13206391287,-1.0281332574,-2.36365024851,-0.596641096334,1.01221586426
3.0,0.639111427949,-0.553941702041,-1.08223121234,-0.994647278257,-2.37891583514,-0.609361241254,1.07828931561
3.5,0.738032334728,-0.616054617541,-0.960516546001,-0.9445823091,-2.45397216022,-0.598301539808,1.16491286941
4.0,0.848403236853,-0.67054100121,-0.839420466695,-0.880885438349,-2.56563910836,-0.596099446583,1.24919952491
4.5,0.967052341075,-0.728228327265,-0.749920146781,-0.798724679593,-2.67063075825,-0.610779503746,1.33277141959
5.0,1.05167148614,-0.75873087257,-0.695212465995,-0.747323831682,-2.73653914672,-0.61607555067,1.37875313867
5.5,1.12214547591,-0.773476709078,-0.635708968371,-0.705383274429,-2.7988840397,-0.612045037808,1.41889126932
6.0,1.21549951189,-0.795775030026,-0.518534426862,-0.630051128473,-2.90162117229,-0.608670132837,1.49738106184
6.5,1.29445314093,-0.811347446473,-0.415003959692,-0.556324195277,-2.97725934628,-0.60278396226,1.55958711339
7.0,1.35162494138,-0.797532860668,-0.287887190353,-0.535255807049,-3.0477519484,-0.593053862546,1.60409105817
7.5,1.43314685812,-0.717618188549,-0.113637900311,-0.592426170591,-3.13636879309,-0.640395438757,1.62958464033
8.0,1.50936548331,-0.622504294273,-0.0301803813709,-0.643953221753,-3.12105318568,-0.712471310474,1.61899923776
8.5,1.54320308249,-0.583101216482,-0.0436840900737,-0.621889731408,-3.10166752211,-0.732829828865,1.60858910818
9.0,1.54858502287,-0.575372715687,-0.13404781846,-0.556340436258,-3.06944503996,-0.726956142034,1.58651884517
9.5,1.56137941535,-0.563383585193,-0.171064557671,-0.470671099269,-3.04985536682,-0.708030017244,1.56070902882
10.0,1.57297850437,-0.537831369265,-0.145265280625,-0.400676036597,-3.04981368322,-0.676556501575,1.531182306
10.5,1.58920239029,-0.493188564684,-0.109580833968,-0.356673233872,-3.04250399486,-0.668412630273,1.49061166877
11.0,1.60014487141,-0.445077032808,-0.0697239999219,-0.33730430581,-3.0303736476,-0.662065715528,1.45168124339
11.5,1.57308160248,-0.427416188867,-0.104450938584,-0.324709581175,-3.00964999228,-0.629898547943,1.41520336508
12.0,1.55523039828,-0.417228390054,-0.137928309273,-0.298421872454,-2.99762062787,-0.608535391231,1.38410967623
12.5,1.55936804451,-0.397149109469,-0.091971433483,-0.291170589529,-3.0144536943,-0.601906617854,1.36802255698
