time,right_s0,right_s1,right_w0,right_w1,right_w2,right_e0,right_e1
0.0,-0.239461717161,0.0664459789493,-0.184400086627,0.0602881572771,1.49022535309,1.1318439469,1.2141987418
0.5,-0.224235925135,0.0201406161991,-0.150735471768,0.0246215781492,1.52834660727,1.0967857034,1.24049762883
1.0,-0.239293109728,-0.00124010588135,-0.149653779245,0.0164817220644,1.53628762584,1.10477531652,1.26785298405
1.5,-0.311040232205,0.0882946758884,-0.230267614616,0.0481679264411,1.44077661786,1.22173624198,1.28338888764
2.0,-0.356754181089,0.125116255859,-0.281641470496,0.0834705365956,1.36747941398,1.30112145126,1.30500450134
2.5,-0.358293986977,0.0803201667809,-0.286310690286,0.174955797239,1.35820409301,1.32690470655,1.28872193972
3.0,-0.344190957872,0.0488700786094,-0.26378023487,0.19136953267,1.37942597141,1.3499581118,1.28800081255
3.5,-0.324905679929,0.0698553638488,-0.257112145962,0.136251859168,1.3701827826,1.3882644828,1.30777328997
4.0,-0.291363591104,0.0769464624421,-0.266237310286,0.0597994353609,1.34956025669,1.40701587476,1.33325382859
4.5,-0.244267143475,0.0213016740345,-0.263639553804,-0.0315538223007,1.36325335557,1.37405921046,1.36932667636
5.0,-0.203976666192,-0.00545993762248,-0.264367608747,-0.0669978597781,1.36931966627,1.35555411834,1.37657731899
5.5,-0.167219880866,-0.0108534310616,-0.266858461226,-0.110415236375,1.37021884245,1.3391237738,1.38708047156
6.0,-0.118254781394,-0.0584822321064,-0.23287833102,-0.261200433145,1.39199043632,1.27201800243,1.44620593561
6.5,-0.0620217127313,-0.120467614355,-0.158298213794,-0.399227069718,1.41161058049,1.19425409823,1.49750981449
7.0,-0.0231363265771,-0.108775366101,-0.133805966005,-0.512776837455,1.41498484706,1.16383328008,1.53479040213
7.5,-0.00716779329077,-0.0200077005322,-0.234864120812,-0.619535774113,1.39650857548,1.16634481196,1.5623285733
8.0,0.00986461695128,0.0380072667305,-0.289876912522,-0.64775401553,1.37900280881,1.15193943974,1.55873666204
8.5,0.0403916407581,0.0295495747415,-0.230790546758,-0.633145674064,1.34088936707,1.11524964582,1.54855112504
9.0,0.0819570253147,-0.0180791776231,-0.104567869417,-0.575902095373,1.29115000301,1.06717725211,1.5271371923
9.5,0.139139766467,-0.0487711025782,0.0197232132563,-0.562849073608,1.2529253355,1.01912753751,1.50310952723
10.0,0.191513061522,-0.0323763527889,0.0866881450413,-0.582985205219,1.24137167527,0.990487364399,1.47275651014
10.5,0.22859919037,0.00206595730859,0.104505047219,-0.589064837871,1.24275816579,0.975837244947,1.43387849309
11.0,0.250441469445,0.0520678328632,0.0837276935528,-0.59041654469,1.26213075383,0.973356672971,1.39354297456
11.5,0.257346076801,0.0844558520268,0.0753042673362,-0.540375231084,1.2791078319,0.97324459234,1.34937282764
12.0,0.271206733181,0.0935697249207,0.0935041277387,-0.504024694179,1.27595201834,0.963461348655,1.31524305412
12.5,0.275967808935,0.125973560035,0.0654276047006,-0.519003286894,1.29585077202,0.971355311544,1.29566428697
