time,right_s0,right_s1,right_w0,right_w1,right_w2,right_e0,right_e1
0.0,-0.159146413356,-0.831055630898,-0.688779720308,-0.3105920463,2.89614151082,0.912620792916,1.37532135579
0.5,-0.128574063404,-0.852603445633,-0.608344547194,-0.308343241114,2.87262761042,0.894664426249,1.38110441628
1.0,-0.0791606058165,-0.87886159028,-0.487548701237,-0.315539075261,2.83670148412,0.869782663828,1.39326058394
1.5,-0.0374413315667,-0.888768631632,-0.415857042349,-0.342262525713,2.79217669006,0.846041269624,1.41127887911
2.0,-0.00295122623471,-0.905651501358,-0.34178277497,-0.34733902172,2.74439905728,0.824606493506,1.43348157065
2.5,-0.016840560513,-0.892973639501,-0.323017597553,-0.336823833728,2.76548406766,0.853871208717,1.45322943367
3.0,-0.0323473924002,-0.866336522545,-0.300744662686,-0.359778014618,2.79512340294,0.88885131998,1.48216774909
3.5,-0.0280481928985,-0.847341021223,-0.287037050095,-0.404369850136,2.7746967126,0.89272968638,1.52096985369
4.0,-0.0174095931553,-0.828980765776,-0.311938131427,-0.463375353902,2.72131913783,0.876573495913,1.56428662095
4.5,-0.00930668073475,-0.811147716014,-0.332186793155,-0.517882064513,2.66948927628,0.860740474674,1.60458992667
5.0,-0.00624043893744,-0.805109238414,-0.287538340779,-0.545287624037,2.64559422956,0.860795118944,1.63950597028
5.5,-0.00288891596756,-0.815891736791,-0.232867345909,-0.552381752899,2.61272072666,0.857067565488,1.67568558414
6.0,-0.0018452541079,-0.835470267924,-0.191694020711,-0.54869343455,2.57087456709,0.848934571685,1.71347769752
6.5,-0.0161179371503,-0.849526444436,-0.158571717394,-0.52718989709,2.56035464264,0.859584065365,1.7458657171
7.0,-0.00926503904466,-0.864092562106,-0.103161004097,-0.526179512154,2.53512562408,0.856665087857,1.77468557475
7.5,0.00401335442403,-0.871878106481,-0.0598670912857,-0.534907361892,2.50834083302,0.850330141066,1.79098829522
8.0,0.0584365105065,-0.885625725364,0.0579908140076,-0.574045383134,2.46596060999,0.820934054186,1.80522299555
8.5,0.13863498299,-0.893997505053,0.205258372971,-0.632579014683,2.41188768454,0.775802626925,1.81841126324
9.0,0.150049946648,-0.880402273567,0.214247298028,-0.637037934206,2.39977425979,0.77075275139,1.8179267248
9.5,0.114713945093,-0.84661460727,0.141725132997,-0.639824637662,2.43513144426,0.794091927719,1.83074123314
10.0,0.0836144827581,-0.814121118186,0.0725428791009,-0.650904027521,2.46420926035,0.811242944792,1.84896089967
10.5,0.0849006186358,-0.817340152785,0.102780020357,-0.632719491367,2.45712973129,0.805718703286,1.86142225339
11.0,0.0891887098258,-0.806529395723,0.115840282882,-0.638585803213,2.45674100468,0.802210559497,1.87519797469
11.5,0.109181557702,-0.791004984619,0.136384903412,-0.662967568096,2.44855970434,0.79156920964,1.88657629072
12.0,0.152147514494,-0.782857250436,0.171267540612,-0.685993682061,2.41304093597,0.764937407429,1.88989236937
12.5,0.189768733644,-0.764908881707,0.170429219866,-0.690654111728,2.37886679746,0.74190821588,1.87915981286
13.0,0.229025243779,-0.730161209596,0.152973537244,-0.705151806738,2.35650267632,0.725274030057,1.85656755922
13.5,0.264546066819,-0.698319398883,0.122242623485,-0.694540709001,2.33447276083,0.711428242106,1.82182557543
14.0,0.274430842646,-0.663224254532,0.0607729847527,-0.648981486908,2.33857059483,0.717532341861,1.77756306098
14.5,0.292039395835,-0.624994653447,0.00470620808911,-0.630549502017,2.34106470298,0.723187096892,1.73595808746
15.0,0.314303095725,-0.599648925124,-0.0357660290498,-0.618756715238,2.33282403133,0.722176932654,1.70244601483
15.5,0.353877637924,-0.597530738193,-0.0151279414856,-0.617511864185,2.30688060258,0.708836028812,1.67868244094
16.0,0.374697631001,-0.597258909591,-0.0172692722821,-0.605742252335,2.28992865776,0.701727480976,1.65984664139
16.5,0.38470608114,-0.605139425947,-0.0500581473225,-0.579652501956,2.26357966657,0.689103235713,1.64404767593
17.0,0.429890935161,-0.66181973398,-0.0764596748129,-0.528658537308,2.14901535171,0.618892982595,1.63412127265
17.5,0.49134873261,-0.754170385993,-0.100236603441,-0.415359387686,1.98839083067,0.517783066164,1.62029607313
18.0,0.580668446594,-0.825669893581,-0.0935941236716,-0.38050440156,1.83380686213,0.399945199526,1.62647598575
18.5,0.668941013878,-0.862745173508,-0.0784007083343,-0.443035543387,1.69923782717,0.291621606225,1.65827928439
19.0,0.700267145553,-0.878468730973,-0.11548835534,-0.465387613061,1.61003601157,0.241191549769,1.67743304973
19.5,0.714566863455,-0.890536304315,-0.152031745811,-0.467166850823,1.55164651171,0.213206904027,1.68788816336
20.0,0.714836558988,-0.899023725354,-0.185846909033,-0.452898577819,1.52068303154,0.204314789517,1.69097098303
20.5,0.704265720268,-0.904212514,-0.215416066781,-0.427087845529,1.51282231703,0.210732614335,1.68816633559
21.0,0.685995161788,-0.906525956252,-0.239831522241,-0.39394314432,1.52328409433,0.228580378741,1.68098940985
21.5,0.66293277667,-0.906470766269,-0.2587142296,-0.357180951326,1.54723130011,0.254144112534,1.67088464264
22.0,0.637625322553,-0.904586708935,-0.272117828081,-0.319905056741,1.58008363303,0.284069560773,1.65915181161
