time,right_s0,right_s1,right_w0,right_w1,right_w2,right_e0,right_e1
0.0,0.0406373616778,-0.881925993862,-0.102524058166,-0.543163065219,2.3842255413,0.851646940602,1.59583644448
0.5,0.0744214447676,-0.901879116572,-0.0224117190531,-0.539650689588,2.36348727761,0.830735495736,1.59874513802
1.0,0.132374837422,-0.923897006576,0.0975257176621,-0.543486714844,2.33494151458,0.79799623867,1.60325842065
1.5,0.189145498582,-0.926330722575,0.167704455255,-0.564288599949,2.3034243959,0.760406238928,1.60780635349
2.0,0.245375824954,-0.932419122263,0.239593459339,-0.560811987839,2.27443504753,0.718968539009,1.61055245567
2.5,0.259340992789,-0.905910923172,0.255558783849,-0.539338191483,2.31959241241,0.72260465172,1.60537170326
3.0,0.276715614551,-0.862947483426,0.274526571374,-0.549356044469,2.37764848283,0.727330921009,1.60488249169
3.5,0.317536421459,-0.825818247575,0.284563139039,-0.57957943101,2.38878441302,0.697606182421,1.61099928381
4.0,0.366830951076,-0.788264522288,0.255776476941,-0.623376793747,2.3688139781,0.64588312176,1.61972060916
4.5,0.41424337296,-0.750913486883,0.231576538543,-0.662418229932,2.35095609146,0.593881879369,1.62484354655
5.0,0.455924414169,-0.725701961569,0.272343544468,-0.674631830106,2.36043263892,0.558407497103,1.62520095829
5.5,0.49605270546,-0.718224032739,0.323317846383,-0.66725712376,2.35934227114,0.520842068078,1.6284669013
6.0,0.531138032417,-0.720900172065,0.361069403187,-0.650176023363,2.34691552201,0.48138773528,1.63579314693
6.5,0.547535848055,-0.719727810723,0.391108797875,-0.616605999056,2.36290158621,0.463817660865,1.64073235183
7.0,0.581306540361,-0.720928686039,0.443813813399,-0.605005528415,2.36093540257,0.436131934882,1.64546190849
7.5,0.617600668673,-0.717286441354,0.484794252006,-0.604678453269,2.35404121756,0.408620478916,1.64116650803
8.0,0.69118726576,-0.721519014856,0.60072590438,-0.636277131533,2.32822237995,0.36159233349,1.63825072945
8.5,0.786906614978,-0.722184357771,0.746433350307,-0.688704489529,2.28756287132,0.30218032858,1.63754846104
9.0,0.810528280892,-0.702528245785,0.754195293433,-0.688361008747,2.28599869504,0.285899208678,1.62613943417
9.5,0.78449158038,-0.664123283909,0.680738389919,-0.687489151093,2.32939250032,0.300682206585,1.63063145667
10.0,0.760232305961,-0.628233499849,0.610868580383,-0.695877452086,2.36438172807,0.31153964654,1.64272944085
10.5,0.766357478573,-0.62904985248,0.64061931585,-0.67578912644,2.36148418033,0.301563063778,1.6508600589
11.0,0.773925208274,-0.616610686969,0.653349918725,-0.68036515229,2.36392977546,0.295037362848,1.66170064078
11.5,0.796044255608,-0.600030573796,0.673680819918,-0.703910420901,2.35758597439,0.28243972167,1.67117609714
12.0,0.840339714006,-0.591222714528,0.708429819513,-0.726413478042,2.32321618487,0.254584660539,1.67330232741
12.5,0.878793498983,-0.572860959621,0.707507811691,-0.730746356967,2.2897615645,0.230789434882,1.66182465928
13.0,0.918625579319,-0.537827504984,0.689994274439,-0.745017609286,2.26789486134,0.213625673632,1.63871729436
13.5,0.954646281931,-0.505737493709,0.65921311425,-0.734209847309,2.24629695064,0.199319952317,1.60352793924
14.0,0.965082188484,-0.470368701538,0.597688077473,-0.688433797583,2.25087108158,0.20491696312,1.55877218583
14.5,0.983372131181,-0.431800776449,0.541552809534,-0.669733738227,2.25395405862,0.209944779612,1.51655739717
15.0,1.00648628207,-0.406032781587,0.500995087553,-0.657606364261,2.2464483618,0.208152125325,1.48228420643
15.5,1.04708721585,-0.403404969981,0.521530005244,-0.655957706914,2.22139195884,0.193866850567,1.45760205497
16.0,1.06909271305,-0.402544514026,0.519269511048,-0.643721690194,2.20546454771,0.185667534214,1.43770527877
16.5,1.08041292023,-0.409773715839,0.486348782034,-0.617115864113,2.18024920021,0.171836356594,1.42073234556
17.0,1.12699368992,-0.465760922833,0.459806941193,-0.565572713808,2.06689126041,0.100341737757,1.4095566561
17.5,1.18988594228,-0.55739933827,0.435885825362,-0.451709216291,1.90750642074,-0.00208800391126,1.39444767937
18.0,1.28063403255,-0.628189627446,0.442384728933,-0.416292273743,1.75415688031,-0.12124010291,1.3993492549
18.5,1.37028862245,-0.664578704519,0.457439227408,-0.47827969576,1.62078221379,-0.230835279102,1.42991570105
