# time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
5.007406000000,0.642737950124,-1.127859374290,-0.408422384774,1.501383696140,-0.820296226322,-0.619344743109,0.951835078883
5.517407000000,0.651558339654,-1.126708888700,-0.415708793517,1.629087596730,-0.711000095185,-0.716369027942,0.770441850715
6.007463000000,0.655009796427,-1.108684614440,-0.416475783911,1.733781785510,-0.582145709003,-0.824898168685,0.654242806033
6.517400000000,0.653475815639,-0.980980713853,-0.416859279108,1.742218679840,-0.558752501987,-0.906582645640,0.583296194593
7.017386000000,0.648106882882,-0.908500121625,-0.417242774305,1.727645862360,-0.483970938578,-0.986733141807,0.528456381427
7.517348000000,0.636985522169,-0.843689433337,-0.417242774305,1.680475953130,-0.485504919366,-0.989034112989,0.527305895836
8.007417000000,0.636985522169,-0.783480687412,-0.416092288714,1.677024496360,-0.485504919366,-1.008592368030,0.495475794487
8.517444000000,0.641587464533,-0.718669999124,-0.414174812729,1.660150707690,-0.430665106199,-1.048092373320,0.438718505335
9.017462000000,0.646956397291,-0.651941834851,-0.400752480835,1.640592452640,-0.391165100911,-1.046558392530,0.398068014456
9.517406000000,0.668432128321,-0.645038921306,-0.371990341062,1.641359443040,-0.391548596108,-1.044640916550,0.396150538471
10.017393000000,0.727490388655,-0.645422416503,-0.371990341062,1.689296342660,-0.390781605714,-1.046941887730,0.375825293032
10.517394000000,0.817995255140,-0.646956397291,-0.369305874683,1.724577900780,-0.337092278138,-1.049242858910,0.338626258926
11.017390000000,0.904665169655,-0.647723387685,-0.370456360274,1.770980819610,-0.236233041334,-1.150485590910,0.320218489471
11.517404000000,0.998237997716,-0.647723387685,-0.369305874683,1.803577911360,-0.108529140743,-1.142048696580,0.262694209925
12.017416000000,1.107150633660,-0.647723387685,-0.369305874683,1.803194416160,0.003067961576,-1.093344806570,0.212072843925
12.507540000000,1.226801135110,-0.647723387685,-0.369305874683,1.780184704340,0.142660213273,-0.987500132201,0.161834973122
13.007422000000,1.275888520320,-0.644271930912,-0.368155389092,1.739534213460,0.241218478895,-0.938796242186,0.089354380894
13.507406000000,1.275888520320,-0.603237944836,-0.368538884289,1.736466251890,0.240451488501,-0.956437021247,0.031830101349
14.017447000000,1.278572986700,-0.599019497669,-0.370456360274,1.732247804720,0.231631098971,-0.983665180232,-0.284936931350
14.517398000000,1.278956481900,-0.601320468851,-0.370839855471,1.706553626520,0.230480613380,-0.914252549580,-0.566422405927
15.007408000000,1.278572986700,-0.635451541382,-0.370839855471,1.707704112110,0.194048569668,-0.915403035171,-0.790767096155
15.517352000000,1.290077842610,-0.649257368473,-0.369305874683,1.747971107800,0.153014583592,-0.914636044777,-1.128242869490
16.017429000000,1.299665222540,-0.652325330048,-0.370072865077,1.807412863330,0.111980597516,-0.916170025565,-1.349903093340
16.507437000000,1.308102116870,-0.672267080291,-0.370072865077,1.826971118370,0.112747587910,-0.911184588004,-1.394772031380
