time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.0,0.64458920146,-1.12659177395,-0.408315684409,1.50228958224,-0.817700206437,-0.620156732888,0.945306083538
0.5,0.65848695248,-1.11985842418,-0.411951372349,1.57932127196,-0.743041349975,-0.679275650694,0.810750582974
1.0,0.678685936733,-1.10050630654,-0.416746068528,1.73345850799,-0.576866894957,-0.81369149924,0.576013034332
1.5,0.69235161661,-1.00689237535,-0.416631881778,1.81424597125,-0.459154533995,-0.938855132473,0.415344605036
2.0,0.6981061114,-0.870273291998,-0.416025124228,1.80652074116,-0.395367391726,-1.03723454513,0.3119406331
2.5,0.694776865376,-0.781806086394,-0.415190510232,1.75582426993,-0.351450029266,-1.080782782,0.270243799805
3.0,0.690799505662,-0.710791062383,-0.413582778969,1.70401807529,-0.368829141014,-1.07164695217,0.26549255032
3.5,0.695000447982,-0.649063992103,-0.410976694673,1.67686803789,-0.359834224038,-1.08103883208,0.23616643367
4.0,0.701515284859,-0.589508349061,-0.401584424324,1.64418624912,-0.321841388713,-1.08148538216,0.202649880061
4.5,0.716720452767,-0.566559628818,-0.375816968844,1.62675377297,-0.314989861789,-1.05628764082,0.202593054131
5.0,0.763681381329,-0.59103262617,-0.356359648404,1.65558547322,-0.33309439024,-1.03764518687,0.217158526138
5.5,0.853702126587,-0.620088388841,-0.356685391523,1.71391893479,-0.317288831144,-1.02790042691,0.205173674338
6.0,0.961199155417,-0.644543795882,-0.358867874562,1.7705968242,-0.233509825034,-1.0804428694,0.186209960264
6.5,1.06543271285,-0.661059344352,-0.362936471946,1.82443457683,-0.0982400274045,-1.14410165631,0.152774280756
7.0,1.17686623195,-0.669828865511,-0.365856564074,1.8455144436,0.0460849872428,-1.11003001738,0.0923364808567
7.5,1.2985340784,-0.672410771688,-0.368834783262,1.82592497439,0.190153697881,-1.01330930102,0.034902184266
8.0,1.38132071096,-0.668526600248,-0.370233254831,1.7772850465,0.322494262125,-0.909746940723,-0.0343060783442
8.5,1.38151843714,-0.638183914709,-0.370768848094,1.73762040311,0.361355504811,-0.887993353245,-0.10841183207
9.0,1.34586395648,-0.601751534677,-0.37246920817,1.726416316,0.319094612113,-0.924801955365,-0.316607502674
9.5,1.31287423341,-0.595801985991,-0.373824829018,1.70664648445,0.27321051397,-0.917703118844,-0.680908312215
10.0,1.28475960727,-0.615417574564,-0.373520836357,1.69074156943,0.217401236673,-0.883348868415,-0.979674943561
10.5,1.27182394286,-0.647798127187,-0.371848347451,1.71851533894,0.143440068485,-0.89512479227,-1.28512367848
11.0,1.27500842477,-0.660517773611,-0.370383900291,1.78635842262,0.0770328860951,-0.906151010169,-1.58402119335
