time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.0,-0.707071163416,-0.506518530913,1.43522932401,1.59737150334,0.223226404002,-0.192632913153,-1.27160383387
0.5,-0.688763032916,-0.513425724013,1.43342998395,1.60359075457,0.230253767225,-0.209367249378,-1.26915912074
1.0,-0.668890676394,-0.535507571173,1.42592595433,1.6110038596,0.237173466905,-0.218486285381,-1.25477464975
1.5,-0.620472656181,-0.567124674887,1.42130926109,1.62061109122,0.243346869291,-0.167057402068,-1.23574265474
2.0,-0.520702254755,-0.578730959265,1.43002829352,1.66677350002,0.247809230931,-0.231970160175,-1.23141300189
2.5,-0.466856208421,-0.576255360382,1.48883111423,1.79348954039,0.251252207509,-0.462034398424,-1.23153303306
3.0,-0.439188984631,-0.577825484389,1.53149340175,1.9337037949,0.252439736323,-0.668146701747,-1.22927440577
3.5,-0.349335724641,-0.579607177275,1.52587786489,1.98424725833,0.251311057628,-0.775908954264,-1.22629203517
4.0,-0.257520551022,-0.57858041387,1.52184000876,1.9669545905,0.252064480498,-0.779588055127,-1.22238908571
4.5,-0.193524487989,-0.5786763759,1.51611042793,1.946207665,0.253388662176,-0.770156298931,-1.22123972739
5.0,-0.122643099187,-0.579905986533,1.51303289646,1.97271065601,0.253758489677,-0.889136491826,-1.22020587096
5.5,-0.0510918209034,-0.603630817954,1.51148915236,2.00758766864,0.255651801438,-0.988278461186,-1.18360926426
6.0,0.0246378936276,-0.698791013895,1.48586760989,2.00494123544,0.374063490492,-0.994011515876,-1.12780519376
6.5,0.121019037251,-0.821497132803,1.42063727317,1.95410099656,0.521868294401,-0.995259323071,-1.08502605951
7.0,0.235235921554,-0.889669119507,1.34671082579,1.88993223695,0.624297015539,-1.02921012692,-1.08511134164
7.5,0.306374495745,-0.89765700699,1.30054086142,1.88007458563,0.660027530244,-1.09814913829,-1.10758976249
8.0,0.296450257111,-0.88021725113,1.29623377685,1.89787603972,0.623007413618,-1.11056689461,-1.11289236473
8.5,0.267357046635,-0.864915824526,1.31120673001,1.90658607157,0.604131888592,-1.08912527975,-1.11451754731
